,type,Rule_for_ll,Rule_for_rest,Entropy,SSIM_with_CT,SSIM_with_MR,Cross Entropy,standard deviation
0,Normal,mean,max,4.745481800058304,0.3358988205900951,0.7531690954815011,12.317629097039012,34.57384591682124
1,Normal,mean,min,4.933468646612499,0.3358255901930165,0.7532493360165367,12.285831839723436,44.23820368598342
2,Normal,max,mean,4.34728470554075,0.7493640307568044,0.40265480969512,12.335370483832662,70.247492219904
3,Normal,max,min,4.933468646612499,0.3358255901930165,0.7532493360165367,12.285831839723436,44.23820368598342
4,Normal,min,mean,4.347357326261151,0.7493624501674834,0.40265463704989285,12.335370589914262,70.24758271266985
5,Normal,min,max,4.745481800058304,0.3358988205900951,0.7531690954815011,12.317629097039012,34.57384591682124
6,LE,max,min,4.274694703099325,0.40598013974327085,0.8078321528667644,12.194697656140107,77.60097001264158
