,type,Rule_for_ll,Rule_for_rest,Entropy,SSIM_with_CT,SSIM_with_MR,Cross Entropy,standard deviation
0,Normal,mean,max,4.500433834194337,0.5962601514005188,0.5368932545955726,12.476689274262093,23.36917745628256
1,Normal,mean,min,4.781539608614438,0.6532957252820604,0.5106412332591141,12.452448825876502,31.26013191364328
2,Normal,max,mean,4.750474865996055,0.5907033809821316,0.6972446055803051,12.427184941983487,36.59234305061597
3,Normal,max,min,4.781539608614438,0.6532957252820604,0.5106412332591141,12.452448825876502,31.26013191364328
4,Normal,min,mean,4.750474865996055,0.5907033809821316,0.6972446055803051,12.427184941983487,36.59234305061597
5,Normal,min,max,4.500433834194337,0.5962601514005188,0.5368932545955726,12.476689274262093,23.36917745628256
6,LE,max,min,5.023948683747344,0.9278530123323405,0.36669269171523305,12.533237949173088,49.08219905236282
